uid,namedLocation,domainID,siteID,plotID,plotType,collectDate,samplingProtocolVersion,sampleID,sampleCode,kclSampleID,kclSampleCode,incubationPairID,nTransBoutType,incubationLength,extractionStartDate,kclReferenceID,soilFreshMass,kclVolume,extractionEndDate,sampleCondition,remarks,processedBy,recordedBy,dataQF,publicationDate,release
4b88bbd6-2b4c-4c94-bd32-c6affbc2378a,ORNL_027.basePlot.bgc,D07,ORNL,ORNL_027,distributed,2017-04-05T15:10Z,NEON.DOC.014048vJ,ORNL_027-O-37.5-6-20170405,,ORNL_027-O-37.5-6-20170405-KCL,,ORNL_027-O-37.5-6,tInitial,0,2017-04-05T18:15Z,ORNL-20170405-BRef1,10.17,100,2017-04-06T13Z,OK,"",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
67f8104a-dbae-488d-8185-947a6dbdc489,ORNL_027.basePlot.bgc,D07,ORNL,ORNL_027,distributed,2017-04-27T16:49Z,NEON.DOC.014048vJ,ORNL_027-O-37.5-6-20170427,,ORNL_027-O-37.5-6-20170427-KCL,,ORNL_027-O-37.5-6,tFinal,22.07,2017-04-28T16:00Z,ORNL-20170428-BRef1,9.87,100,2017-04-28T20Z,OK,"",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
113de11c-821f-4323-b67c-8031650e3ffe,ORNL_027.basePlot.bgc,D07,ORNL,ORNL_027,distributed,2017-04-05T15:11Z,NEON.DOC.014048vJ,ORNL_027-M-37.5-6-20170405,,ORNL_027-M-37.5-6-20170405-KCL,,ORNL_027-M-37.5-6,tInitial,0,2017-04-05T18:15Z,ORNL-20170405-BRef1,10.08,100,2017-04-06T13Z,OK,"",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
7b0411fc-1fb7-4866-a542-0e8d980761d8,ORNL_027.basePlot.bgc,D07,ORNL,ORNL_027,distributed,2017-04-27T16:50Z,NEON.DOC.014048vJ,ORNL_027-M-37.5-6-20170427,,ORNL_027-M-37.5-6-20170427-KCL,,ORNL_027-M-37.5-6,tFinal,22.07,2017-04-28T16:00Z,ORNL-20170428-BRef1,10.43,100,2017-04-28T20Z,OK,"",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
b2a5925a-81f4-4ef8-a798-bb1c2d351a94,ORNL_027.basePlot.bgc,D07,ORNL,ORNL_027,distributed,2017-04-05T15:31Z,NEON.DOC.014048vJ,ORNL_027-O-39.5-29.5-20170405,,ORNL_027-O-39.5-29.5-20170405-KCL,,ORNL_027-O-39.5-29.5,tInitial,0,2017-04-05T18:15Z,ORNL-20170405-BRef1,10.24,100,2017-04-06T13Z,OK,"",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
562aa387-0d28-4e2e-9036-5e574105d4c3,ORNL_027.basePlot.bgc,D07,ORNL,ORNL_027,distributed,2017-04-27T16:50Z,NEON.DOC.014048vJ,ORNL_027-O-39.5-29.5-20170427,,ORNL_027-O-39.5-29.5-20170427-KCL,,ORNL_027-O-39.5-29.5,tFinal,22.05,2017-04-28T16:00Z,ORNL-20170428-BRef1,10.03,100,2017-04-28T20Z,OK,"",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
ca7ffd90-25a8-4627-a000-cdd047da9dc4,ORNL_027.basePlot.bgc,D07,ORNL,ORNL_027,distributed,2017-04-05T15:41Z,NEON.DOC.014048vJ,ORNL_027-M-39.5-29.5-20170405,,ORNL_027-M-39.5-29.5-20170405-KCL,,ORNL_027-M-39.5-29.5,tInitial,0,2017-04-05T18:15Z,ORNL-20170405-BRef1,10.07,100,2017-04-06T13Z,OK,"",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
37468ad3-7881-4099-a7dd-d8228a44a206,ORNL_027.basePlot.bgc,D07,ORNL,ORNL_027,distributed,2017-04-27T16:51Z,NEON.DOC.014048vJ,ORNL_027-M-39.5-29.5-20170427,,ORNL_027-M-39.5-29.5-20170427-KCL,,ORNL_027-M-39.5-29.5,tFinal,22.05,2017-04-28T16:00Z,ORNL-20170428-BRef1,9.98,100,2017-04-28T20Z,OK,"",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
2fa5d569-8c49-4c3d-8c7b-f9de37abda22,ORNL_001.basePlot.bgc,D07,ORNL,ORNL_001,distributed,2017-04-06T13:22Z,NEON.DOC.014048vJ,ORNL_001-O-8.5-22-20170406,,ORNL_001-O-8.5-22-20170406-KCL,,ORNL_001-O-8.5-22,tInitial,0,2017-04-07T17:00Z,ORNL-20170405-BRef1,9.8,100,2017-04-07T19Z,OK,"did not extract blanks with this set of samples, apply data from blank set ORNL-20170405-BRef1 (same carboy of KCl)",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
14839211-5daf-4b22-83a4-f8f2bf94fb79,ORNL_001.basePlot.bgc,D07,ORNL,ORNL_001,distributed,2017-04-27T15:57Z,NEON.DOC.014048vJ,ORNL_001-O-8.5-22-20170427,,ORNL_001-O-8.5-22-20170427-KCL,,ORNL_001-O-8.5-22,tFinal,21.11,2017-04-28T16:00Z,ORNL-20170428-BRef1,10.06,100,2017-04-28T20Z,OK,"",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
e0bd45d9-8a1e-4d1e-a781-dc10a0b493bc,ORNL_001.basePlot.bgc,D07,ORNL,ORNL_001,distributed,2017-04-06T13:24Z,NEON.DOC.014048vJ,ORNL_001-M-8.5-22-20170406,,ORNL_001-M-8.5-22-20170406-KCL,,ORNL_001-M-8.5-22,tInitial,0,2017-04-07T17:00Z,ORNL-20170405-BRef1,9.84,100,2017-04-07T19Z,OK,"did not extract blanks with this set of samples, apply data from blank set ORNL-20170405-BRef1 (same carboy of KCl)",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
91f3daec-dafd-49d6-b339-ae43a5e5b7d1,ORNL_001.basePlot.bgc,D07,ORNL,ORNL_001,distributed,2017-04-27T15:57Z,NEON.DOC.014048vJ,ORNL_001-M-8.5-22-20170427,,ORNL_001-M-8.5-22-20170427-KCL,,ORNL_001-M-8.5-22,tFinal,21.11,2017-04-28T16:00Z,ORNL-20170428-BRef1,10.01,100,2017-04-28T20Z,OK,"",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
8fa37f02-c70a-42b4-a1f1-c6f70c5cd7a0,ORNL_001.basePlot.bgc,D07,ORNL,ORNL_001,distributed,2017-04-06T13:36Z,NEON.DOC.014048vJ,ORNL_001-O-30.5-33-20170406,,ORNL_001-O-30.5-33-20170406-KCL,,ORNL_001-O-30.5-33,tInitial,0,2017-04-07T17:00Z,ORNL-20170405-BRef1,9.93,100,2017-04-07T19Z,OK,"did not extract blanks with this set of samples, apply data from blank set ORNL-20170405-BRef1 (same carboy of KCl)",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
23b313b1-63a9-450e-8957-4ed1af8998f6,ORNL_001.basePlot.bgc,D07,ORNL,ORNL_001,distributed,2017-04-27T15:58Z,NEON.DOC.014048vJ,ORNL_001-O-30.5-33-20170427,,ORNL_001-O-30.5-33-20170427-KCL,,ORNL_001-O-30.5-33,tFinal,21.1,2017-04-28T16:00Z,ORNL-20170428-BRef1,10.07,100,2017-04-28T20Z,OK,"",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
4abc4a55-2032-467f-817d-3da553fc71ca,ORNL_001.basePlot.bgc,D07,ORNL,ORNL_001,distributed,2017-04-06T13:37Z,NEON.DOC.014048vJ,ORNL_001-M-30.5-33-20170406,,ORNL_001-M-30.5-33-20170406-KCL,,ORNL_001-M-30.5-33,tInitial,0,2017-04-07T17:00Z,ORNL-20170405-BRef1,10.12,100,2017-04-07T19Z,OK,"did not extract blanks with this set of samples, apply data from blank set ORNL-20170405-BRef1 (same carboy of KCl)",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
e5b3c561-a313-494a-8ddb-017cc16e9aef,ORNL_001.basePlot.bgc,D07,ORNL,ORNL_001,distributed,2017-04-27T15:58Z,NEON.DOC.014048vJ,ORNL_001-M-30.5-33-20170427,,ORNL_001-M-30.5-33-20170427-KCL,,ORNL_001-M-30.5-33,tFinal,21.1,2017-04-28T16:00Z,ORNL-20170428-BRef1,10.06,100,2017-04-28T20Z,OK,"",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
c52a9dae-30cf-4210-af41-f26188725825,ORNL_001.basePlot.bgc,D07,ORNL,ORNL_001,distributed,2017-04-06T13:53Z,NEON.DOC.014048vJ,ORNL_001-O-31.5-6-20170406,,ORNL_001-O-31.5-6-20170406-KCL,,ORNL_001-O-31.5-6,tInitial,0,2017-04-07T17:00Z,ORNL-20170405-BRef1,9.92,100,2017-04-07T19Z,OK,"did not extract blanks with this set of samples, apply data from blank set ORNL-20170405-BRef1 (same carboy of KCl)",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
b580962d-fc35-4a59-b9ae-cad616eddcc8,ORNL_001.basePlot.bgc,D07,ORNL,ORNL_001,distributed,2017-04-27T15:59Z,NEON.DOC.014048vJ,ORNL_001-O-31.5-6-20170427,,ORNL_001-O-31.5-6-20170427-KCL,,ORNL_001-O-31.5-6,tFinal,21.09,2017-04-28T16:00Z,ORNL-20170428-BRef1,10.05,100,2017-04-28T20Z,OK,"",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
58c55115-df78-4bf1-b4df-390e5a79fbbd,ORNL_001.basePlot.bgc,D07,ORNL,ORNL_001,distributed,2017-04-06T13:54Z,NEON.DOC.014048vJ,ORNL_001-M-31.5-6-20170406,,ORNL_001-M-31.5-6-20170406-KCL,,ORNL_001-M-31.5-6,tInitial,0,2017-04-07T17:00Z,ORNL-20170405-BRef1,10.24,100,2017-04-07T19Z,OK,"did not extract blanks with this set of samples, apply data from blank set ORNL-20170405-BRef1 (same carboy of KCl)",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
b37f67d8-c14b-43d9-8776-e36d9e9e793d,ORNL_001.basePlot.bgc,D07,ORNL,ORNL_001,distributed,2017-04-27T16:01Z,NEON.DOC.014048vJ,ORNL_001-M-31.5-6-20170427,,ORNL_001-M-31.5-6-20170427-KCL,,ORNL_001-M-31.5-6,tFinal,21.09,2017-04-28T16:00Z,ORNL-20170428-BRef1,10.04,100,2017-04-28T20Z,OK,"",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
ae2f9ac7-d79f-4050-8cc7-db1b73407308,ORNL_029.basePlot.bgc,D07,ORNL,ORNL_029,distributed,2017-04-06T15:05Z,NEON.DOC.014048vJ,ORNL_029-O-8.5-18-20170406,,ORNL_029-O-8.5-18-20170406-KCL,,ORNL_029-O-8.5-18,tInitial,0,2017-04-07T17:00Z,ORNL-20170405-BRef1,9.74,100,2017-04-07T19Z,OK,"did not extract blanks with this set of samples, apply data from blank set ORNL-20170405-BRef1 (same carboy of KCl)",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
a38a5421-9b1e-46a2-84d4-caffbc612b77,ORNL_029.basePlot.bgc,D07,ORNL,ORNL_029,distributed,2017-04-06T15:05Z,NEON.DOC.014048vJ,ORNL_029-M-8.5-18-20170406,,ORNL_029-M-8.5-18-20170406-KCL,,ORNL_029-M-8.5-18,tInitial,0,2017-04-07T17:00Z,ORNL-20170405-BRef1,10.22,100,2017-04-07T19Z,OK,"did not extract blanks with this set of samples, apply data from blank set ORNL-20170405-BRef1 (same carboy of KCl)",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
a1f53a38-ae06-44eb-a2cc-08175a3cd165,ORNL_029.basePlot.bgc,D07,ORNL,ORNL_029,distributed,2017-04-27T19:04Z,NEON.DOC.014048vJ,ORNL_029-O-8.5-18-20170427,,ORNL_029-O-8.5-18-20170427-KCL,,ORNL_029-O-8.5-18,tFinal,21.17,2017-04-28T16:00Z,ORNL-20170428-BRef1,10.13,100,2017-04-28T20Z,OK,"",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
4e631fc7-a1c7-4721-9cbb-2761e3f3c77f,ORNL_029.basePlot.bgc,D07,ORNL,ORNL_029,distributed,2017-04-27T19:05Z,NEON.DOC.014048vJ,ORNL_029-M-8.5-18-20170427,,ORNL_029-M-8.5-18-20170427-KCL,,ORNL_029-M-8.5-18,tFinal,21.17,2017-04-28T16:00Z,ORNL-20170428-BRef1,9.87,100,2017-04-28T20Z,other,Lost sample,Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
9078850e-22c3-4652-a9ff-c225a603dae6,ORNL_029.basePlot.bgc,D07,ORNL,ORNL_029,distributed,2017-04-06T15:21Z,NEON.DOC.014048vJ,ORNL_029-O-15.5-38.5-20170406,,ORNL_029-O-15.5-38.5-20170406-KCL,,ORNL_029-O-15.5-38.5,tInitial,0,2017-04-07T17:00Z,ORNL-20170405-BRef1,9.73,100,2017-04-07T19Z,OK,"did not extract blanks with this set of samples, apply data from blank set ORNL-20170405-BRef1 (same carboy of KCl)",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
9e2cf509-8ca4-41e0-9e92-95a3eab4fe7a,ORNL_029.basePlot.bgc,D07,ORNL,ORNL_029,distributed,2017-04-27T19:05Z,NEON.DOC.014048vJ,ORNL_029-O-15.5-38.5-20170427,,ORNL_029-O-15.5-38.5-20170427-KCL,,ORNL_029-O-15.5-38.5,tFinal,21.16,2017-04-28T16:00Z,ORNL-20170428-BRef1,9.53,100,2017-04-28T20Z,OK,All organic matter collected at this core was devoted to N extraction. No material was remaining to measure soil moisture.,Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
fca88fe3-ac9c-4646-9ffb-4c461fcced01,ORNL_029.basePlot.bgc,D07,ORNL,ORNL_029,distributed,2017-04-06T15:22Z,NEON.DOC.014048vJ,ORNL_029-M-15.5-38.5-20170406,,ORNL_029-M-15.5-38.5-20170406-KCL,,ORNL_029-M-15.5-38.5,tInitial,0,2017-04-07T17:00Z,ORNL-20170405-BRef1,10.06,100,2017-04-07T19Z,OK,"did not extract blanks with this set of samples, apply data from blank set ORNL-20170405-BRef1 (same carboy of KCl)",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
e9f9bf3a-b8aa-4921-a02e-3b9c005bfe32,ORNL_029.basePlot.bgc,D07,ORNL,ORNL_029,distributed,2017-04-27T19:06Z,NEON.DOC.014048vJ,ORNL_029-M-15.5-38.5-20170427,,ORNL_029-M-15.5-38.5-20170427-KCL,,ORNL_029-M-15.5-38.5,tFinal,21.16,2017-04-28T16:00Z,ORNL-20170428-BRef1,10.05,100,2017-04-28T20Z,OK,"",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
f0dd213c-dc31-4af8-909c-eb8e70e657a8,ORNL_029.basePlot.bgc,D07,ORNL,ORNL_029,distributed,2017-04-06T15:37Z,NEON.DOC.014048vJ,ORNL_029-O-38.5-34.5-20170406,,ORNL_029-O-38.5-34.5-20170406-KCL,,ORNL_029-O-38.5-34.5,tInitial,0,2017-04-07T17:00Z,ORNL-20170405-BRef1,10.12,100,2017-04-07T19Z,OK,"did not extract blanks with this set of samples, apply data from blank set ORNL-20170405-BRef1 (same carboy of KCl)",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
0ae34200-9b74-4054-b8bc-f2843d2c32fe,ORNL_029.basePlot.bgc,D07,ORNL,ORNL_029,distributed,2017-04-27T19:06Z,NEON.DOC.014048vJ,ORNL_029-O-38.5-34.5-20170427,,ORNL_029-O-38.5-34.5-20170427-KCL,,ORNL_029-O-38.5-34.5,tFinal,21.15,2017-04-28T16:00Z,ORNL-20170428-BRef1,9.89,100,2017-04-28T20Z,OK,"",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
310354fc-3d6e-4218-8681-ea9015296949,ORNL_029.basePlot.bgc,D07,ORNL,ORNL_029,distributed,2017-04-06T15:39Z,NEON.DOC.014048vJ,ORNL_029-M-38.5-34.5-20170406,,ORNL_029-M-38.5-34.5-20170406-KCL,,ORNL_029-M-38.5-34.5,tInitial,0,2017-04-07T17:00Z,ORNL-20170405-BRef1,10.23,100,2017-04-07T19Z,OK,"did not extract blanks with this set of samples, apply data from blank set ORNL-20170405-BRef1 (same carboy of KCl)",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
beb0eda0-b120-45d4-a393-b9f6cd825902,ORNL_029.basePlot.bgc,D07,ORNL,ORNL_029,distributed,2017-04-27T19:07Z,NEON.DOC.014048vJ,ORNL_029-M-38.5-34.5-20170427,,ORNL_029-M-38.5-34.5-20170427-KCL,,ORNL_029-M-38.5-34.5,tFinal,21.14,2017-04-28T16:00Z,ORNL-20170428-BRef1,9.94,100,2017-04-28T20Z,OK,"",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
c2077334-edc9-450f-81d4-bd9b0fcca2ee,ORNL_046.basePlot.bgc,D07,ORNL,ORNL_046,tower,2017-04-06T16:44Z,NEON.DOC.014048vJ,ORNL_046-O-30.5-0-20170406,,ORNL_046-O-30.5-0-20170406-KCL,,ORNL_046-O-30.5-0,tInitial,0,2017-04-07T17:00Z,ORNL-20170405-BRef1,10.12,100,2017-04-07T19Z,OK,"did not extract blanks with this set of samples, apply data from blank set ORNL-20170405-BRef1 (same carboy of KCl)",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
1763d830-a5c0-48b4-a78b-22d9eef95468,ORNL_046.basePlot.bgc,D07,ORNL,ORNL_046,tower,2017-04-27T17:46Z,NEON.DOC.014048vJ,ORNL_046-O-30.5-0-20170427,,ORNL_046-O-30.5-0-20170427-KCL,,ORNL_046-O-30.5-0,tFinal,21.04,2017-04-28T16:00Z,ORNL-20170428-BRef1,10.08,100,2017-04-28T20Z,OK,"",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
47f5c5f4-34e1-4691-bf8d-92d732c5e188,ORNL_046.basePlot.bgc,D07,ORNL,ORNL_046,tower,2017-04-06T16:45Z,NEON.DOC.014048vJ,ORNL_046-M-30.5-0-20170406,,ORNL_046-M-30.5-0-20170406-KCL,,ORNL_046-M-30.5-0,tInitial,0,2017-04-07T17:00Z,ORNL-20170405-BRef1,9.69,100,2017-04-07T19Z,OK,"did not extract blanks with this set of samples, apply data from blank set ORNL-20170405-BRef1 (same carboy of KCl)",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
b2e1dd48-33cb-4577-a1fa-edae5ff06749,ORNL_046.basePlot.bgc,D07,ORNL,ORNL_046,tower,2017-04-27T17:46Z,NEON.DOC.014048vJ,ORNL_046-M-30.5-0-20170427,,ORNL_046-M-30.5-0-20170427-KCL,,ORNL_046-M-30.5-0,tFinal,21.04,2017-04-28T16:00Z,ORNL-20170428-BRef1,10.02,100,2017-04-28T20Z,OK,"",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
08e405d1-7fa7-4db9-816c-17dc98c2216a,ORNL_046.basePlot.bgc,D07,ORNL,ORNL_046,tower,2017-04-06T16:55Z,NEON.DOC.014048vJ,ORNL_046-M-0-21.5-20170406,,ORNL_046-M-0-21.5-20170406-KCL,,ORNL_046-M-0-21.5,tInitial,0,2017-04-07T17:00Z,ORNL-20170405-BRef1,10.25,100,2017-04-07T19Z,OK,"did not extract blanks with this set of samples, apply data from blank set ORNL-20170405-BRef1 (same carboy of KCl)",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
32702d7e-c4f1-43e2-8ee5-c0db6790f077,ORNL_046.basePlot.bgc,D07,ORNL,ORNL_046,tower,2017-04-06T16:55Z,NEON.DOC.014048vJ,ORNL_046-O-0-21.5-20170406,,ORNL_046-O-0-21.5-20170406-KCL,,ORNL_046-O-0-21.5,tInitial,0,2017-04-07T17:00Z,ORNL-20170405-BRef1,9.94,100,2017-04-07T19Z,OK,"did not extract blanks with this set of samples, apply data from blank set ORNL-20170405-BRef1 (same carboy of KCl)",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
7045363b-2ba6-421a-89a6-a2733aaf98bf,ORNL_046.basePlot.bgc,D07,ORNL,ORNL_046,tower,2017-04-27T17:47Z,NEON.DOC.014048vJ,ORNL_046-M-0-21.5-20170427,,ORNL_046-M-0-21.5-20170427-KCL,,ORNL_046-M-0-21.5,tFinal,21.04,2017-04-28T16:00Z,ORNL-20170428-BRef1,10.02,100,2017-04-28T20Z,OK,"",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
07e5354c-8d6e-4f27-a07b-e1041d3af433,ORNL_046.basePlot.bgc,D07,ORNL,ORNL_046,tower,2017-04-27T17:47Z,NEON.DOC.014048vJ,ORNL_046-O-0-21.5-20170427,,ORNL_046-O-0-21.5-20170427-KCL,,ORNL_046-O-0-21.5,tFinal,21.04,2017-04-28T16:00Z,ORNL-20170428-BRef1,9.85,100,2017-04-28T20Z,OK,"",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
b0a7fa69-4104-4175-a869-4b9615667e94,ORNL_046.basePlot.bgc,D07,ORNL,ORNL_046,tower,2017-04-06T17:04Z,NEON.DOC.014048vJ,ORNL_046-O-25.5-31.5-20170406,,ORNL_046-O-25.5-31.5-20170406-KCL,,ORNL_046-O-25.5-31.5,tInitial,0,2017-04-07T17:00Z,ORNL-20170405-BRef1,9.89,100,2017-04-07T19Z,OK,"did not extract blanks with this set of samples, apply data from blank set ORNL-20170405-BRef1 (same carboy of KCl)",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
c412547a-cfb2-49c6-8745-d942917715d4,ORNL_046.basePlot.bgc,D07,ORNL,ORNL_046,tower,2017-04-27T17:48Z,NEON.DOC.014048vJ,ORNL_046-O-25.5-31.5-20170427,,ORNL_046-O-25.5-31.5-20170427-KCL,,ORNL_046-O-25.5-31.5,tFinal,21.03,2017-04-28T16:00Z,ORNL-20170428-BRef1,10.03,100,2017-04-28T20Z,OK,"",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
de6a5e78-a5f1-4890-b3d1-6ac7736670d6,ORNL_046.basePlot.bgc,D07,ORNL,ORNL_046,tower,2017-04-06T17:05Z,NEON.DOC.014048vJ,ORNL_046-M-25.5-31.5-20170406,,ORNL_046-M-25.5-31.5-20170406-KCL,,ORNL_046-M-25.5-31.5,tInitial,0,2017-04-07T17:00Z,ORNL-20170405-BRef1,10.33,100,2017-04-07T19Z,OK,"did not extract blanks with this set of samples, apply data from blank set ORNL-20170405-BRef1 (same carboy of KCl)",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
41fda46d-a85f-4249-a978-566e88409f11,ORNL_046.basePlot.bgc,D07,ORNL,ORNL_046,tower,2017-04-27T17:48Z,NEON.DOC.014048vJ,ORNL_046-M-25.5-31.5-20170427,,ORNL_046-M-25.5-31.5-20170427-KCL,,ORNL_046-M-25.5-31.5,tFinal,21.03,2017-04-28T16:00Z,ORNL-20170428-BRef1,10.17,100,2017-04-28T20Z,OK,"",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
462d9d88-e141-4e1f-aeba-a5443ce526e2,ORNL_053.basePlot.bgc,D07,ORNL,ORNL_053,tower,2017-04-06T17:21Z,NEON.DOC.014048vJ,ORNL_053-O-17.5-4.5-20170406,,ORNL_053-O-17.5-4.5-20170406-KCL,,ORNL_053-O-17.5-4.5,tInitial,0,2017-04-07T17:00Z,ORNL-20170405-BRef1,10.23,100,2017-04-07T19Z,OK,"did not extract blanks with this set of samples, apply data from blank set ORNL-20170405-BRef1 (same carboy of KCl)",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
42d7816e-fa4f-44e2-87f0-3452cb40b9ce,ORNL_053.basePlot.bgc,D07,ORNL,ORNL_053,tower,2017-04-27T17:55Z,NEON.DOC.014048vJ,ORNL_053-O-17.5-4.5-20170427,,ORNL_053-O-17.5-4.5-20170427-KCL,,ORNL_053-O-17.5-4.5,tFinal,21.02,2017-04-28T16:00Z,ORNL-20170428-BRef1,10.1,100,2017-04-28T20Z,OK,"",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
133f0a21-c2ed-4397-9223-f6fd80811404,ORNL_053.basePlot.bgc,D07,ORNL,ORNL_053,tower,2017-04-06T17:23Z,NEON.DOC.014048vJ,ORNL_053-M-17.5-4.5-20170406,,ORNL_053-M-17.5-4.5-20170406-KCL,,ORNL_053-M-17.5-4.5,tInitial,0,2017-04-07T17:00Z,ORNL-20170405-BRef1,10.23,100,2017-04-07T19Z,OK,"did not extract blanks with this set of samples, apply data from blank set ORNL-20170405-BRef1 (same carboy of KCl)",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
5dde582f-6c3a-4d33-80ab-4a5767be28d4,ORNL_053.basePlot.bgc,D07,ORNL,ORNL_053,tower,2017-04-27T17:56Z,NEON.DOC.014048vJ,ORNL_053-M-17.5-4.5-20170427,,ORNL_053-M-17.5-4.5-20170427-KCL,,ORNL_053-M-17.5-4.5,tFinal,21.02,2017-04-28T16:00Z,ORNL-20170428-BRef1,10.1,100,2017-04-28T20Z,OK,"",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
29f4ad98-3852-44e2-91e0-e092aa7ad928,ORNL_053.basePlot.bgc,D07,ORNL,ORNL_053,tower,2017-04-06T17:34Z,NEON.DOC.014048vJ,ORNL_053-O-18.5-38-20170406,,ORNL_053-O-18.5-38-20170406-KCL,,ORNL_053-O-18.5-38,tInitial,0,2017-04-07T17:00Z,ORNL-20170405-BRef1,10,100,2017-04-07T19Z,OK,"did not extract blanks with this set of samples, apply data from blank set ORNL-20170405-BRef1 (same carboy of KCl)",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
6ebb4500-841a-437c-a834-373a00a54dc2,ORNL_053.basePlot.bgc,D07,ORNL,ORNL_053,tower,2017-04-27T17:56Z,NEON.DOC.014048vJ,ORNL_053-O-18.5-38-20170427,,ORNL_053-O-18.5-38-20170427-KCL,,ORNL_053-O-18.5-38,tFinal,21.02,2017-04-28T16:00Z,ORNL-20170428-BRef1,10.11,100,2017-04-28T20Z,OK,"",Tspindler@battelleecology.org,jmonroe@battelleecology.org,,20201218T003319Z,RELEASE-2021
