uid,domainID,siteID,plotID,namedLocation,laboratoryName,collectDate,analysisDate,sampleMaterial,geneticSampleID,geneticSampleCode,dnaSampleID,dnaSampleCode,internalLabID,downloadFileUrl,downloadFileName,codeVersion,targetGene,targetTaxonGroup,processedBy,reviewedBy,remarks,sampleFilteredReadNumber,sequenceCountQF,dataQF,publicationDate,release,sequencerRunID
55300b15-0368-437c-a485-c3c6a017474b,D01,BART,BART_004,BART_004.basePlot.bgc,NEON HQ,2017-05-10T15:03Z,2020-10-19,soil,BART_004-O-13.5-38.5-20170510-GEN,,BART_004-O-13.5-38.5-20170510-GEN-DNA1,,BMI_Plate62WellA8,https://s3.data.neonscience.org/neon-os-data/data-frame/BART_004-O-13.5-38.5-20170510-GEN-DNA1_ITS_20201204T203813.494Z.csv,BART_004-O-13.5-38.5-20170510-GEN-DNA1_ITS.csv,NEON_mcc_sequenceVariant_analysis_v1,ITS,fungi,vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=,,,24,Below threshold,,20210113T181512Z,RELEASE-2021,""
a3e25d99-b9e2-4cfe-add4-47971d831d9b,D01,BART,BART_042,BART_042.basePlot.bgc,NEON HQ,2017-05-10T16:02Z,2020-10-19,soil,BART_042-O-1.5-15-20170510-GEN,,BART_042-O-1.5-15-20170510-GEN-DNA1,,BMI_Plate62WellC10,https://s3.data.neonscience.org/neon-os-data/data-frame/BART_042-O-1.5-15-20170510-GEN-DNA1_ITS_20201204T195302.274Z.csv,BART_042-O-1.5-15-20170510-GEN-DNA1_ITS.csv,NEON_mcc_sequenceVariant_analysis_v1,ITS,fungi,vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=,,,6192,OK,,20210113T181512Z,RELEASE-2021,""
f96164bc-a072-4f5f-8e0e-7362b31aba9e,D01,BART,BART_042,BART_042.basePlot.bgc,NEON HQ,2017-05-10T16:21Z,2020-10-19,soil,BART_042-O-19.5-37.5-20170510-GEN,,BART_042-O-19.5-37.5-20170510-GEN-DNA1,,BMI_Plate62WellC11,https://s3.data.neonscience.org/neon-os-data/data-frame/BART_042-O-19.5-37.5-20170510-GEN-DNA1_ITS_20201204T195302.279Z.csv,BART_042-O-19.5-37.5-20170510-GEN-DNA1_ITS.csv,NEON_mcc_sequenceVariant_analysis_v1,ITS,fungi,vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=,,,15664,OK,,20210113T181512Z,RELEASE-2021,""
e37f60e9-b1eb-411f-aa9f-e50a2ae3284d,D01,BART,BART_042,BART_042.basePlot.bgc,NEON HQ,2017-05-10T16:40Z,2020-10-19,soil,BART_042-O-34-34.5-20170510-GEN,,BART_042-O-34-34.5-20170510-GEN-DNA1,,BMI_Plate62WellD3,https://s3.data.neonscience.org/neon-os-data/data-frame/BART_042-O-34-34.5-20170510-GEN-DNA1_ITS_20201204T195302.302Z.csv,BART_042-O-34-34.5-20170510-GEN-DNA1_ITS.csv,NEON_mcc_sequenceVariant_analysis_v1,ITS,fungi,vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=,,,7372,OK,,20210113T181512Z,RELEASE-2021,""
7c230e0c-f402-4ad7-85b7-20df1a738a71,D01,BART,BART_036,BART_036.basePlot.bgc,NEON HQ,2017-05-10T17:14Z,2020-10-19,soil,BART_036-O-33-16-20170510-GEN,,BART_036-O-33-16-20170510-GEN-DNA1,,BMI_Plate62WellC2,https://s3.data.neonscience.org/neon-os-data/data-frame/BART_036-O-33-16-20170510-GEN-DNA1_ITS_20201204T195302.239Z.csv,BART_036-O-33-16-20170510-GEN-DNA1_ITS.csv,NEON_mcc_sequenceVariant_analysis_v1,ITS,fungi,vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=,,,504,Below threshold,,20210113T181512Z,RELEASE-2021,""
5dcdee40-6233-4034-a935-9356e0862842,D01,BART,BART_036,BART_036.basePlot.bgc,NEON HQ,2017-05-10T17:39Z,2020-10-19,soil,BART_036-O-8.5-21-20170510-GEN,,BART_036-O-8.5-21-20170510-GEN-DNA1,,BMI_Plate62WellC3,https://s3.data.neonscience.org/neon-os-data/data-frame/BART_036-O-8.5-21-20170510-GEN-DNA1_ITS_20201204T195302.241Z.csv,BART_036-O-8.5-21-20170510-GEN-DNA1_ITS.csv,NEON_mcc_sequenceVariant_analysis_v1,ITS,fungi,vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=,,,1445,Below threshold,,20210113T181512Z,RELEASE-2021,""
bb9ad540-86ae-4c99-a8e1-8a26ecbc760e,D01,BART,BART_036,BART_036.basePlot.bgc,NEON HQ,2017-05-10T17:54Z,2020-10-19,soil,BART_036-O-1.5-0.5-20170510-GEN,,BART_036-O-1.5-0.5-20170510-GEN-DNA1,,BMI_Plate62WellB10,https://s3.data.neonscience.org/neon-os-data/data-frame/BART_036-O-1.5-0.5-20170510-GEN-DNA1_ITS_20201204T195302.216Z.csv,BART_036-O-1.5-0.5-20170510-GEN-DNA1_ITS.csv,NEON_mcc_sequenceVariant_analysis_v1,ITS,fungi,vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=,,,18627,OK,,20210113T181512Z,RELEASE-2021,""
d0a7462a-bb74-464b-9e31-5cb3b0a1513a,D01,BART,BART_001,BART_001.basePlot.bgc,NEON HQ,2017-06-12T16:19Z,2020-10-19,soil,BART_001-O-24-3.5-20170612-GEN,,BART_001-O-24-3.5-20170612-GEN-DNA1,,BMI_Plate53WellC6,https://s3.data.neonscience.org/neon-os-data/data-frame/BART_001-O-24-3.5-20170612-GEN-DNA1_ITS_20201204T194706.740Z.csv,BART_001-O-24-3.5-20170612-GEN-DNA1_ITS.csv,NEON_mcc_sequenceVariant_analysis_v1,ITS,fungi,vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=,,,10351,OK,,20210113T181412Z,RELEASE-2021,""
6ba6347c-2d2e-4274-9c0b-781c7fa823bb,D01,BART,BART_001,BART_001.basePlot.bgc,NEON HQ,2017-06-12T16:50Z,2020-10-19,soil,BART_001-O-35.5-26.5-20170612-GEN,,BART_001-O-35.5-26.5-20170612-GEN-DNA1,,BMI_Plate53WellC9,https://s3.data.neonscience.org/neon-os-data/data-frame/BART_001-O-35.5-26.5-20170612-GEN-DNA1_ITS_20201204T203813.447Z.csv,BART_001-O-35.5-26.5-20170612-GEN-DNA1_ITS.csv,NEON_mcc_sequenceVariant_analysis_v1,ITS,fungi,vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=,,,6,Below threshold,,20210113T181412Z,RELEASE-2021,""
672e21ba-4d01-4be0-a23b-56c3058d8257,D01,BART,BART_001,BART_001.basePlot.bgc,NEON HQ,2017-06-12T17:31Z,2020-10-19,soil,BART_001-O-17.5-38.5-20170612-GEN,,BART_001-O-17.5-38.5-20170612-GEN-DNA1,,BMI_Plate53WellC5,https://s3.data.neonscience.org/neon-os-data/data-frame/BART_001-O-17.5-38.5-20170612-GEN-DNA1_ITS_20201204T194706.729Z.csv,BART_001-O-17.5-38.5-20170612-GEN-DNA1_ITS.csv,NEON_mcc_sequenceVariant_analysis_v1,ITS,fungi,vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=,,,36532,OK,,20210113T181412Z,RELEASE-2021,""
7402cdda-34ab-46c6-9ffd-4081ee7f0a8d,D01,BART,BART_002,BART_002.basePlot.bgc,NEON HQ,2017-06-12T19:18Z,2020-10-19,soil,BART_002-O-4.5-14-20170612-GEN,,BART_002-O-4.5-14-20170612-GEN-DNA1,,BMI_Plate53WellD4,https://s3.data.neonscience.org/neon-os-data/data-frame/BART_002-O-4.5-14-20170612-GEN-DNA1_ITS_20201204T194706.820Z.csv,BART_002-O-4.5-14-20170612-GEN-DNA1_ITS.csv,NEON_mcc_sequenceVariant_analysis_v1,ITS,fungi,vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=,,,23270,OK,,20210113T181412Z,RELEASE-2021,""
4bb1f1c2-bcbe-4e56-80f4-e687325d73ca,D01,BART,BART_002,BART_002.basePlot.bgc,NEON HQ,2017-06-12T19:28Z,2020-10-19,soil,BART_002-O-2-28.5-20170612-GEN,,BART_002-O-2-28.5-20170612-GEN-DNA2,,BMI_Plate68WellH8,https://s3.data.neonscience.org/neon-os-data/data-frame/BART_002-O-2-28.5-20170612-GEN-DNA2_ITS_20201204T202320.100Z.csv,BART_002-O-2-28.5-20170612-GEN-DNA2_ITS.csv,NEON_mcc_sequenceVariant_analysis_v1,ITS,fungi,vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=,,,64520,OK,,20210113T181412Z,RELEASE-2021,""
68f4dc25-9286-46ff-afad-d11c710c1144,D01,BART,BART_002,BART_002.basePlot.bgc,NEON HQ,2017-06-12T19:53Z,2020-10-19,soil,BART_002-O-31-25.5-20170612-GEN,,BART_002-O-31-25.5-20170612-GEN-DNA1,,BMI_Plate53WellD3,https://s3.data.neonscience.org/neon-os-data/data-frame/BART_002-O-31-25.5-20170612-GEN-DNA1_ITS_20201204T194706.810Z.csv,BART_002-O-31-25.5-20170612-GEN-DNA1_ITS.csv,NEON_mcc_sequenceVariant_analysis_v1,ITS,fungi,vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=,,,25051,OK,,20210113T181412Z,RELEASE-2021,""
d2e95212-6e2d-4059-8ae6-0143d529e05d,D01,BART,BART_071,BART_071.basePlot.bgc,NEON HQ,2017-06-13T11:50Z,2020-10-19,soil,BART_071-O-29-39-20170613-GEN,,BART_071-O-29-39-20170613-GEN-DNA1,,BMI_Plate53WellH1,https://s3.data.neonscience.org/neon-os-data/data-frame/BART_071-O-29-39-20170613-GEN-DNA1_ITS_20201204T194707.177Z.csv,BART_071-O-29-39-20170613-GEN-DNA1_ITS.csv,NEON_mcc_sequenceVariant_analysis_v1,ITS,fungi,vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=,,,17423,OK,,20210113T181412Z,RELEASE-2021,""
70154c75-9adc-4e09-be3f-0743715de3be,D01,BART,BART_071,BART_071.basePlot.bgc,NEON HQ,2017-06-13T12:25Z,2020-10-19,soil,BART_071-O-0.5-34-20170613-GEN,,BART_071-O-0.5-34-20170613-GEN-DNA2,,BMI_Plate68WellB8,https://s3.data.neonscience.org/neon-os-data/data-frame/BART_071-O-0.5-34-20170613-GEN-DNA2_ITS_20201204T202320.132Z.csv,BART_071-O-0.5-34-20170613-GEN-DNA2_ITS.csv,NEON_mcc_sequenceVariant_analysis_v1,ITS,fungi,vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=,,,1454,Below threshold,,20210113T181412Z,RELEASE-2021,""
8b88b111-f5a4-4ed3-a596-195fe0fc5829,D01,BART,BART_071,BART_071.basePlot.bgc,NEON HQ,2017-06-13T12:57Z,2020-10-19,soil,BART_071-O-3.5-5.5-20170613-GEN,,BART_071-O-3.5-5.5-20170613-GEN-DNA1,,BMI_Plate53WellH2,https://s3.data.neonscience.org/neon-os-data/data-frame/BART_071-O-3.5-5.5-20170613-GEN-DNA1_ITS_20201204T194707.184Z.csv,BART_071-O-3.5-5.5-20170613-GEN-DNA1_ITS.csv,NEON_mcc_sequenceVariant_analysis_v1,ITS,fungi,vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=,,,21387,OK,,20210113T181412Z,RELEASE-2021,""
7e7f9cc8-c7e3-43b1-a758-63e05d1fba49,D01,BART,BART_040,BART_040.basePlot.bgc,NEON HQ,2017-06-13T13:43Z,2020-10-19,soil,BART_040-O-36.5-32-20170613-GEN,,BART_040-O-36.5-32-20170613-GEN-DNA1,,BMI_Plate53WellG3,https://s3.data.neonscience.org/neon-os-data/data-frame/BART_040-O-36.5-32-20170613-GEN-DNA1_ITS_20201204T194707.099Z.csv,BART_040-O-36.5-32-20170613-GEN-DNA1_ITS.csv,NEON_mcc_sequenceVariant_analysis_v1,ITS,fungi,vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=,,,16511,OK,,20210113T181412Z,RELEASE-2021,""
34cfdd00-ff39-43e6-916e-07a3e958e06d,D01,BART,BART_040,BART_040.basePlot.bgc,NEON HQ,2017-06-13T14:04Z,2020-10-19,soil,BART_040-O-36.5-17.5-20170613-GEN,,BART_040-O-36.5-17.5-20170613-GEN-DNA1,,BMI_Plate53WellG2,https://s3.data.neonscience.org/neon-os-data/data-frame/BART_040-O-36.5-17.5-20170613-GEN-DNA1_ITS_20201204T194707.087Z.csv,BART_040-O-36.5-17.5-20170613-GEN-DNA1_ITS.csv,NEON_mcc_sequenceVariant_analysis_v1,ITS,fungi,vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=,,,49595,OK,,20210113T181412Z,RELEASE-2021,""
c1d2bdc8-5e14-4380-9f1b-93b929af64a8,D01,BART,BART_040,BART_040.basePlot.bgc,NEON HQ,2017-06-13T14:25Z,2020-10-19,soil,BART_040-O-7.5-31-20170613-GEN,,BART_040-O-7.5-31-20170613-GEN-DNA1,,BMI_Plate53WellG4,https://s3.data.neonscience.org/neon-os-data/data-frame/BART_040-O-7.5-31-20170613-GEN-DNA1_ITS_20201204T194707.108Z.csv,BART_040-O-7.5-31-20170613-GEN-DNA1_ITS.csv,NEON_mcc_sequenceVariant_analysis_v1,ITS,fungi,vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=,,,1537,Below threshold,,20210113T181412Z,RELEASE-2021,""
6408d702-66c8-428e-8aaa-8f06790d0ea6,D01,BART,BART_036,BART_036.basePlot.bgc,NEON HQ,2017-06-13T16:24Z,2020-10-19,soil,BART_036-O-3.5-23.5-20170613-GEN,,BART_036-O-3.5-23.5-20170613-GEN-DNA1,,BMI_Plate53WellF8,https://s3.data.neonscience.org/neon-os-data/data-frame/BART_036-O-3.5-23.5-20170613-GEN-DNA1_ITS_20201204T194707.042Z.csv,BART_036-O-3.5-23.5-20170613-GEN-DNA1_ITS.csv,NEON_mcc_sequenceVariant_analysis_v1,ITS,fungi,vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=,,,23155,OK,,20210113T181412Z,RELEASE-2021,""
39812fe5-21d8-423d-9181-495f33eb30b9,D01,BART,BART_036,BART_036.basePlot.bgc,NEON HQ,2017-06-13T16:44Z,2020-10-19,soil,BART_036-O-24.5-0-20170613-GEN,,BART_036-O-24.5-0-20170613-GEN-DNA1,,BMI_Plate53WellF7,https://s3.data.neonscience.org/neon-os-data/data-frame/BART_036-O-24.5-0-20170613-GEN-DNA1_ITS_20201204T194707.027Z.csv,BART_036-O-24.5-0-20170613-GEN-DNA1_ITS.csv,NEON_mcc_sequenceVariant_analysis_v1,ITS,fungi,vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=,,,109106,OK,,20210113T181412Z,RELEASE-2021,""
ba5c30dd-2a99-4010-946a-7c3c6a295d62,D01,BART,BART_036,BART_036.basePlot.bgc,NEON HQ,2017-06-13T17:03Z,2020-10-19,soil,BART_036-O-34.5-27.5-20170613-GEN,,BART_036-O-34.5-27.5-20170613-GEN-DNA2,,BMI_Plate68WellA9,https://s3.data.neonscience.org/neon-os-data/data-frame/BART_036-O-34.5-27.5-20170613-GEN-DNA2_ITS_20201204T202320.125Z.csv,BART_036-O-34.5-27.5-20170613-GEN-DNA2_ITS.csv,NEON_mcc_sequenceVariant_analysis_v1,ITS,fungi,vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=,,,17505,OK,,20210113T181412Z,RELEASE-2021,""
b8c1f2c0-4c92-4e36-8da3-d0404fff8c4a,D01,BART,BART_042,BART_042.basePlot.bgc,NEON HQ,2017-06-13T17:44Z,2020-10-19,soil,BART_042-O-38.5-34-20170613-GEN,,BART_042-O-38.5-34-20170613-GEN-DNA1,,BMI_Plate53WellG9,https://s3.data.neonscience.org/neon-os-data/data-frame/BART_042-O-38.5-34-20170613-GEN-DNA1_ITS_20201204T194707.155Z.csv,BART_042-O-38.5-34-20170613-GEN-DNA1_ITS.csv,NEON_mcc_sequenceVariant_analysis_v1,ITS,fungi,vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=,,,21920,OK,,20210113T181412Z,RELEASE-2021,""
0f2bca97-cdb6-4528-829e-1e3bf0ce9102,D01,BART,BART_042,BART_042.basePlot.bgc,NEON HQ,2017-06-13T18:03Z,2020-10-19,soil,BART_042-O-5-27-20170613-GEN,,BART_042-O-5-27-20170613-GEN-DNA1,,BMI_Plate53WellG10,https://s3.data.neonscience.org/neon-os-data/data-frame/BART_042-O-5-27-20170613-GEN-DNA1_ITS_20201204T194707.169Z.csv,BART_042-O-5-27-20170613-GEN-DNA1_ITS.csv,NEON_mcc_sequenceVariant_analysis_v1,ITS,fungi,vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=,,,27844,OK,,20210113T181412Z,RELEASE-2021,""
75ffbe45-86fd-4496-bccb-82b290010745,D01,BART,BART_042,BART_042.basePlot.bgc,NEON HQ,2017-06-13T18:19Z,2020-10-19,soil,BART_042-O-2.5-14-20170613-GEN,,BART_042-O-2.5-14-20170613-GEN-DNA1,,BMI_Plate53WellG6,https://s3.data.neonscience.org/neon-os-data/data-frame/BART_042-O-2.5-14-20170613-GEN-DNA1_ITS_20201204T194707.124Z.csv,BART_042-O-2.5-14-20170613-GEN-DNA1_ITS.csv,NEON_mcc_sequenceVariant_analysis_v1,ITS,fungi,vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=,,,20801,OK,,20210113T181412Z,RELEASE-2021,""
16d8f2ec-23ed-4835-b73a-c20623ed4359,D01,BART,BART_003,BART_003.basePlot.bgc,NEON HQ,2017-06-14T12:09Z,2020-10-19,soil,BART_003-O-13-39-20170614-GEN,,BART_003-O-13-39-20170614-GEN-DNA1,,BMI_Plate53WellD6,https://s3.data.neonscience.org/neon-os-data/data-frame/BART_003-O-13-39-20170614-GEN-DNA1_ITS_20201204T194706.839Z.csv,BART_003-O-13-39-20170614-GEN-DNA1_ITS.csv,NEON_mcc_sequenceVariant_analysis_v1,ITS,fungi,vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=,,,20222,OK,,20210113T181412Z,RELEASE-2021,""
dbf76262-2c2e-4b60-afab-3963b3d333f9,D01,BART,BART_003,BART_003.basePlot.bgc,NEON HQ,2017-06-14T12:26Z,2020-10-19,soil,BART_003-O-31.5-36.5-20170614-GEN,,BART_003-O-31.5-36.5-20170614-GEN-DNA1,,BMI_Plate53WellD7,https://s3.data.neonscience.org/neon-os-data/data-frame/BART_003-O-31.5-36.5-20170614-GEN-DNA1_ITS_20201204T194706.850Z.csv,BART_003-O-31.5-36.5-20170614-GEN-DNA1_ITS.csv,NEON_mcc_sequenceVariant_analysis_v1,ITS,fungi,vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=,,,24209,OK,,20210113T181412Z,RELEASE-2021,""
9ed88a7f-4410-44f8-a8e4-6b2148a6dadd,D01,BART,BART_003,BART_003.basePlot.bgc,NEON HQ,2017-06-14T12:47Z,2020-10-19,soil,BART_003-O-38-4.5-20170614-GEN,,BART_003-O-38-4.5-20170614-GEN-DNA1,,BMI_Plate53WellD10,https://s3.data.neonscience.org/neon-os-data/data-frame/BART_003-O-38-4.5-20170614-GEN-DNA1_ITS_20201204T194706.880Z.csv,BART_003-O-38-4.5-20170614-GEN-DNA1_ITS.csv,NEON_mcc_sequenceVariant_analysis_v1,ITS,fungi,vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=,,,14556,OK,,20210113T181412Z,RELEASE-2021,""
6788bf89-15ab-4eb0-8812-43147d1a8c22,D01,BART,BART_024,BART_024.basePlot.bgc,NEON HQ,2017-06-14T13:35Z,2020-10-19,soil,BART_024-O-0-0-20170614-GEN,,BART_024-O-0-0-20170614-GEN-DNA1,,BMI_Plate53WellE11,https://s3.data.neonscience.org/neon-os-data/data-frame/BART_024-O-0-0-20170614-GEN-DNA1_ITS_20201204T194706.998Z.csv,BART_024-O-0-0-20170614-GEN-DNA1_ITS.csv,NEON_mcc_sequenceVariant_analysis_v1,ITS,fungi,vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=,,,21808,OK,,20210113T181412Z,RELEASE-2021,""
f08eefb3-e88c-4c45-806b-d06bd064ea79,D01,BART,BART_024,BART_024.basePlot.bgc,NEON HQ,2017-06-14T13:55Z,2020-10-19,soil,BART_024-O-22.5-1.5-20170614-GEN,,BART_024-O-22.5-1.5-20170614-GEN-DNA1,,BMI_Plate53WellE12,https://s3.data.neonscience.org/neon-os-data/data-frame/BART_024-O-22.5-1.5-20170614-GEN-DNA1_ITS_20201204T194707.016Z.csv,BART_024-O-22.5-1.5-20170614-GEN-DNA1_ITS.csv,NEON_mcc_sequenceVariant_analysis_v1,ITS,fungi,vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=,,,1847,Below threshold,,20210113T181412Z,RELEASE-2021,""
07680b7c-5c91-4fd9-a979-c380287b2b3c,D01,BART,BART_024,BART_024.basePlot.bgc,NEON HQ,2017-06-14T14:12Z,2020-10-19,soil,BART_024-O-39-24.5-20170614-GEN,,BART_024-O-39-24.5-20170614-GEN-DNA1,,BMI_Plate53WellF4,https://s3.data.neonscience.org/neon-os-data/data-frame/BART_024-O-39-24.5-20170614-GEN-DNA1_ITS_20201204T203813.513Z.csv,BART_024-O-39-24.5-20170614-GEN-DNA1_ITS.csv,NEON_mcc_sequenceVariant_analysis_v1,ITS,fungi,vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=,,,30,Below threshold,,20210113T181412Z,RELEASE-2021,""
dd2d4bac-f587-4827-8913-a08df15a0f76,D01,BART,BART_023,BART_023.basePlot.bgc,NEON HQ,2017-06-14T15:03Z,2020-10-19,soil,BART_023-O-4.5-23.5-20170614-GEN,,BART_023-O-4.5-23.5-20170614-GEN-DNA1,,BMI_Plate53WellE9,https://s3.data.neonscience.org/neon-os-data/data-frame/BART_023-O-4.5-23.5-20170614-GEN-DNA1_ITS_20210112T015448.csv,BART_023-O-4.5-23.5-20170614-GEN-DNA1_ITS_20210112T015448.csv,NEON_mcc_sequenceVariant_analysis_v1,ITS,fungi,vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=,,,661,Below threshold,,20210113T181412Z,RELEASE-2021,C4M7L
587b4804-4e7c-488e-856f-9a50431c1a90,D01,BART,BART_023,BART_023.basePlot.bgc,NEON HQ,2017-06-14T15:03Z,2020-10-19,soil,BART_023-O-4.5-23.5-20170614-GEN,,BART_023-O-4.5-23.5-20170614-GEN-DNA1,,BMI_Plate53WellE9,https://s3.data.neonscience.org/neon-os-data/data-frame/BART_023-O-4.5-23.5-20170614-GEN-DNA1_ITS_20210112T013429.csv,BART_023-O-4.5-23.5-20170614-GEN-DNA1_ITS_20210112T013429.csv,NEON_mcc_sequenceVariant_analysis_v1,ITS,fungi,vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=,,,1329,Below threshold,,20210113T181412Z,RELEASE-2021,BTJKN
1dfb0a8b-5090-4b52-8a7f-08ae2273e585,D01,BART,BART_023,BART_023.basePlot.bgc,NEON HQ,2017-06-14T15:38Z,2020-10-19,soil,BART_023-O-33-30.5-20170614-GEN,,BART_023-O-33-30.5-20170614-GEN-DNA1,,BMI_Plate53WellE7,https://s3.data.neonscience.org/neon-os-data/data-frame/BART_023-O-33-30.5-20170614-GEN-DNA1_ITS_20201204T194706.964Z.csv,BART_023-O-33-30.5-20170614-GEN-DNA1_ITS.csv,NEON_mcc_sequenceVariant_analysis_v1,ITS,fungi,vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=,,,81634,OK,,20210113T181412Z,RELEASE-2021,""
7d0fa540-7f0b-4c47-894d-351ca4311704,D01,BART,BART_023,BART_023.basePlot.bgc,NEON HQ,2017-06-14T15:56Z,2020-10-19,soil,BART_023-O-34.5-3-20170614-GEN,,BART_023-O-34.5-3-20170614-GEN-DNA1,,BMI_Plate53WellE8,https://s3.data.neonscience.org/neon-os-data/data-frame/BART_023-O-34.5-3-20170614-GEN-DNA1_ITS_20201204T194706.976Z.csv,BART_023-O-34.5-3-20170614-GEN-DNA1_ITS.csv,NEON_mcc_sequenceVariant_analysis_v1,ITS,fungi,vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=,,,34118,OK,,20210113T181412Z,RELEASE-2021,""
6b8db256-063d-4818-a01e-15d012c75dd3,D01,BART,BART_004,BART_004.basePlot.bgc,NEON HQ,2017-06-14T18:12Z,2020-10-19,soil,BART_004-O-9-27.5-20170614-GEN,,BART_004-O-9-27.5-20170614-GEN-DNA1,,BMI_Plate53WellE4,https://s3.data.neonscience.org/neon-os-data/data-frame/BART_004-O-9-27.5-20170614-GEN-DNA1_ITS_20201204T203813.495Z.csv,BART_004-O-9-27.5-20170614-GEN-DNA1_ITS.csv,NEON_mcc_sequenceVariant_analysis_v1,ITS,fungi,vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=,,,38,Below threshold,,20210113T181412Z,RELEASE-2021,""
9d5695bc-95d1-4e89-8af6-299f095e41c7,D01,BART,BART_004,BART_004.basePlot.bgc,NEON HQ,2017-06-14T18:24Z,2020-10-19,soil,BART_004-O-7-17-20170614-GEN,,BART_004-O-7-17-20170614-GEN-DNA1,,BMI_Plate53WellE3,https://s3.data.neonscience.org/neon-os-data/data-frame/BART_004-O-7-17-20170614-GEN-DNA1_ITS_20201204T194706.943Z.csv,BART_004-O-7-17-20170614-GEN-DNA1_ITS.csv,NEON_mcc_sequenceVariant_analysis_v1,ITS,fungi,vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=,,,2573,Below threshold,,20210113T181412Z,RELEASE-2021,""
9e060d8e-973c-4cf5-a19d-c11dff5026e4,D01,BART,BART_004,BART_004.basePlot.bgc,NEON HQ,2017-06-14T18:42Z,2020-10-19,soil,BART_004-O-39.5-36.5-20170614-GEN,,BART_004-O-39.5-36.5-20170614-GEN-DNA1,,BMI_Plate53WellE2,https://s3.data.neonscience.org/neon-os-data/data-frame/BART_004-O-39.5-36.5-20170614-GEN-DNA1_ITS_20201204T194706.937Z.csv,BART_004-O-39.5-36.5-20170614-GEN-DNA1_ITS.csv,NEON_mcc_sequenceVariant_analysis_v1,ITS,fungi,vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=,,,5694,OK,,20210113T181412Z,RELEASE-2021,""
