uid,namedLocation,domainID,siteID,plotID,subplotID,clipID,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,utmZone,elevation,elevationUncertainty,slopeAspect,slopeGradient,nlcdClass,plotType,plotSize,plotManagement,setDate,collectDate,eventID,sampleID,sampleCode,samplingProtocolVersion,clipLength,clipWidth,clipArea,targetTaxaPresent,exclosure,remarks,recordedBy,measuredBy,samplingImpractical,biophysicalCriteria,publicationDate,release
28406cfc-7d0b-4944-afe9-19e5c8765c7e,BART_036.basePlot.hbp,D01,BART,BART_036,21,BART_036_108,WGS84,44.062082,-71.285878,20.2,19N,291,0.2,236,1.7,deciduousForest,tower,1600,Non-agricultural,2018-07-24T18:32Z,2018-07-24T18:32Z,HBP.2018.BART.01,HBP.BART036108.20180724,,NEON.DOC.014037vF,2,0.1,0.2,Y,N,,[{'record_id':'708bb250-277a-4f43-a0fe-ab5b89ab97df'}],[{'record_id':'8121becd-0e48-4743-bc91-6a9e130abd04'}],,,20211221T235756Z,RELEASE-2022
c2f3b2d6-c941-4c81-a210-f22f511066ff,BART_042.basePlot.hbp,D01,BART,BART_042,39,BART_042_674,WGS84,44.060194,-71.288052,20.2,19N,288.3,0.2,201,1.7,deciduousForest,tower,1600,Non-agricultural,2018-07-25T13:16Z,2018-07-25T13:16Z,HBP.2018.BART.01,HBP.BART042674.20180725,,NEON.DOC.014037vF,2,0.1,0.2,Y,N,,[{'record_id':'708bb250-277a-4f43-a0fe-ab5b89ab97df'}],[{'record_id':'8121becd-0e48-4743-bc91-6a9e130abd04'}],,,20211221T235756Z,RELEASE-2022
f796cfb3-44c1-4842-b174-e14dd745487b,BART_042.basePlot.hbp,D01,BART,BART_042,41,BART_042_776,WGS84,44.060194,-71.288052,20.2,19N,288.3,0.2,201,1.7,deciduousForest,tower,1600,Non-agricultural,2018-07-25T13:27Z,2018-07-25T13:27Z,HBP.2018.BART.01,HBP.BART042776.20180725,,NEON.DOC.014037vF,2,0.1,0.2,Y,N,,[{'record_id':'708bb250-277a-4f43-a0fe-ab5b89ab97df'}],[{'record_id':'8121becd-0e48-4743-bc91-6a9e130abd04'}],,,20211221T235756Z,RELEASE-2022
eb1b8e8e-d21f-4bef-b426-d1aa22ceb6a9,BART_050.basePlot.hbp,D01,BART,BART_050,21,BART_050_156,WGS84,44.06151,-71.28769,20.2,19N,287.7,0.3,98,2.7,mixedForest,tower,1600,Non-agricultural,2018-07-25T13:46Z,2018-07-25T13:46Z,HBP.2018.BART.01,HBP.BART050156.20180725,,NEON.DOC.014037vF,2,0.1,0.2,Y,N,,[{'record_id':'708bb250-277a-4f43-a0fe-ab5b89ab97df'}],[{'record_id':'8121becd-0e48-4743-bc91-6a9e130abd04'}],,,20211221T235756Z,RELEASE-2022
54fae1d2-9d83-41b6-a88d-851eea7b469a,BART_050.basePlot.hbp,D01,BART,BART_050,41,BART_050_828,WGS84,44.06151,-71.28769,20.2,19N,287.7,0.3,98,2.7,mixedForest,tower,1600,Non-agricultural,2018-07-25T14:02Z,2018-07-25T14:02Z,HBP.2018.BART.01,HBP.BART050828.20180725,,NEON.DOC.014037vF,2,0.1,0.2,Y,N,,[{'record_id':'708bb250-277a-4f43-a0fe-ab5b89ab97df'}],[{'record_id':'8121becd-0e48-4743-bc91-6a9e130abd04'}],,,20211221T235756Z,RELEASE-2022
cee035a1-5b1f-4bdb-8dd6-894c14457f1a,BART_072.basePlot.hbp,D01,BART,BART_072,39,BART_072_553,WGS84,44.060735,-71.286187,20.3,19N,295.9,0.5,304,2.3,deciduousForest,tower,1600,Non-agricultural,2018-07-25T14:23Z,2018-07-25T14:23Z,HBP.2018.BART.01,HBP.BART072553.20180725,,NEON.DOC.014037vF,2,0.1,0.2,Y,N,,[{'record_id':'708bb250-277a-4f43-a0fe-ab5b89ab97df'}],[{'record_id':'8121becd-0e48-4743-bc91-6a9e130abd04'}],,,20211221T235756Z,RELEASE-2022
05b3b9cb-167c-4ccf-bacc-9a77f3dc634f,BART_072.basePlot.hbp,D01,BART,BART_072,21,BART_072_078,WGS84,44.060735,-71.286187,20.3,19N,295.9,0.5,304,2.3,deciduousForest,tower,1600,Non-agricultural,2018-07-25T14:34Z,2018-07-25T14:34Z,HBP.2018.BART.01,HBP.BART072078.20180725,,NEON.DOC.014037vF,2,0.1,0.2,Y,N,,[{'record_id':'708bb250-277a-4f43-a0fe-ab5b89ab97df'}],[{'record_id':'8121becd-0e48-4743-bc91-6a9e130abd04'}],,,20211221T235756Z,RELEASE-2022
d75a0f73-856f-4056-aeef-52da163ec088,BART_044.basePlot.hbp,D01,BART,BART_044,39,BART_044_646,WGS84,44.061036,-71.284327,20.1,19N,303.1,0.2,151,1.4,deciduousForest,tower,1600,Non-agricultural,2018-07-25T14:54Z,2018-07-25T14:54Z,HBP.2018.BART.01,"",,NEON.DOC.014037vF,2,0.1,0.2,N,"",,[{'record_id':'708bb250-277a-4f43-a0fe-ab5b89ab97df'}],[{'record_id':'8121becd-0e48-4743-bc91-6a9e130abd04'}],,,20211221T235756Z,RELEASE-2022
368be2fc-17cc-4aa5-8486-019ed39134e0,BART_044.basePlot.hbp,D01,BART,BART_044,23,BART_044_314,WGS84,44.061036,-71.284327,20.1,19N,303.1,0.2,151,1.4,deciduousForest,tower,1600,Non-agricultural,2018-07-25T15:05Z,2018-07-25T15:05Z,HBP.2018.BART.01,HBP.BART044314.20180725,,NEON.DOC.014037vF,2,0.1,0.2,Y,N,,[{'record_id':'708bb250-277a-4f43-a0fe-ab5b89ab97df'}],[{'record_id':'8121becd-0e48-4743-bc91-6a9e130abd04'}],,,20211221T235756Z,RELEASE-2022
5c16bd9b-0b2c-4154-a51c-c9129bd90931,BART_074.basePlot.hbp,D01,BART,BART_074,39,BART_074_607,WGS84,44.060251,-71.2832,20.1,19N,311.2,0.2,10,2.9,mixedForest,tower,1600,Non-agricultural,2018-07-25T15:20Z,2018-07-25T15:20Z,HBP.2018.BART.01,HBP.BART074607.20180725,,NEON.DOC.014037vF,2,0.1,0.2,Y,N,,[{'record_id':'708bb250-277a-4f43-a0fe-ab5b89ab97df'}],[{'record_id':'8121becd-0e48-4743-bc91-6a9e130abd04'}],,,20211221T235756Z,RELEASE-2022
27702ca4-6663-4724-93a6-2c58522492f2,BART_074.basePlot.hbp,D01,BART,BART_074,41,BART_074_845,WGS84,44.060251,-71.2832,20.1,19N,311.2,0.2,10,2.9,mixedForest,tower,1600,Non-agricultural,2018-07-25T15:30Z,2018-07-25T15:30Z,HBP.2018.BART.01,HBP.BART074845.20180725,,NEON.DOC.014037vF,2,0.1,0.2,Y,N,,[{'record_id':'708bb250-277a-4f43-a0fe-ab5b89ab97df'}],[{'record_id':'8121becd-0e48-4743-bc91-6a9e130abd04'}],,,20211221T235756Z,RELEASE-2022
2379ba1e-00ef-4942-8434-3e34cacd959b,BART_046.basePlot.hbp,D01,BART,BART_046,41,BART_046_772,WGS84,44.059946,-71.285408,20.2,19N,303,0.3,80,1.7,deciduousForest,tower,1600,Non-agricultural,2018-07-25T15:58Z,2018-07-25T15:58Z,HBP.2018.BART.01,HBP.BART046772.20180725,,NEON.DOC.014037vF,2,0.1,0.2,Y,N,,[{'record_id':'708bb250-277a-4f43-a0fe-ab5b89ab97df'}],[{'record_id':'8121becd-0e48-4743-bc91-6a9e130abd04'}],,,20211221T235756Z,RELEASE-2022
b446d697-346e-47b0-a6fd-9f2c683437c4,BART_046.basePlot.hbp,D01,BART,BART_046,39,BART_046_663,WGS84,44.059946,-71.285408,20.2,19N,303,0.3,80,1.7,deciduousForest,tower,1600,Non-agricultural,2018-07-25T16:10Z,2018-07-25T16:10Z,HBP.2018.BART.01,HBP.BART046663.20180725,,NEON.DOC.014037vF,2,0.1,0.2,Y,N,,[{'record_id':'708bb250-277a-4f43-a0fe-ab5b89ab97df'}],[{'record_id':'8121becd-0e48-4743-bc91-6a9e130abd04'}],,,20211221T235756Z,RELEASE-2022
df91b67b-afe4-4e30-99fe-3092951d7dd7,BART_075.basePlot.hbp,D01,BART,BART_075,41,BART_075_835,WGS84,44.059141,-71.286492,20.3,19N,297,0.4,328,2.9,mixedForest,tower,1600,Non-agricultural,2018-07-25T16:25Z,2018-07-25T16:25Z,HBP.2018.BART.01,HBP.BART075835.20180725,,NEON.DOC.014037vF,2,0.1,0.2,Y,N,,[{'record_id':'708bb250-277a-4f43-a0fe-ab5b89ab97df'}],[{'record_id':'8121becd-0e48-4743-bc91-6a9e130abd04'}],,,20211221T235756Z,RELEASE-2022
0c59b101-2b20-45cb-9f10-c1a509218d86,BART_075.basePlot.hbp,D01,BART,BART_075,23,BART_075_344,WGS84,44.059141,-71.286492,20.3,19N,297,0.4,328,2.9,mixedForest,tower,1600,Non-agricultural,2018-07-25T16:49Z,2018-07-25T16:49Z,HBP.2018.BART.01,HBP.BART075344.20180725,,NEON.DOC.014037vF,2,0.1,0.2,Y,N,,[{'record_id':'708bb250-277a-4f43-a0fe-ab5b89ab97df'}],[{'record_id':'8121becd-0e48-4743-bc91-6a9e130abd04'}],,,20211221T235756Z,RELEASE-2022
f7c41b3f-047b-48ef-b4f5-2b3cfe9f5523,BART_032.basePlot.hbp,D01,BART,BART_032,23,BART_032_360,WGS84,44.067467,-71.28758,20.2,19N,244.7,0.3,215,3.5,deciduousForest,tower,1600,Non-agricultural,2019-07-22T19:31Z,2019-07-22T19:31Z,HBP.2019.BART.01,HBP.BART032360.20190722,,NEON.DOC.014037vK,2,0.1,0.2,Y,N,,0000-0001-9529-4416,0000-0002-8951-4934,,,20211222T034724Z,RELEASE-2022
945bb4c8-53d9-4ece-aaee-994d42cf6713,BART_032.basePlot.hbp,D01,BART,BART_032,39,BART_032_570,WGS84,44.067467,-71.28758,20.2,19N,244.7,0.3,215,3.5,deciduousForest,tower,1600,Non-agricultural,2019-07-22T20:15Z,2019-07-22T20:15Z,HBP.2019.BART.01,HBP.BART032570.20190722,,NEON.DOC.014037vK,2,0.1,0.2,Y,N,,0000-0002-8951-4934,0000-0001-9529-4416,,,20211222T034724Z,RELEASE-2022
5a8c3c5a-f63e-4fc7-bdb4-32cb9f2e4314,BART_071.basePlot.hbp,D01,BART,BART_071,21,BART_071_083,WGS84,44.067944,-71.290624,20.1,19N,256.4,0.2,54,10.2,mixedForest,tower,1600,Non-agricultural,2019-07-23T12:03Z,2019-07-23T12:03Z,HBP.2019.BART.01,"",,NEON.DOC.014037vK,2,0.1,0.2,N,N,,0000-0001-9529-4416,0000-0002-8951-4934,,,20211222T034724Z,RELEASE-2022
4756b96b-67b9-418d-998c-b396a75024a8,BART_071.basePlot.hbp,D01,BART,BART_071,39,BART_071_596,WGS84,44.067944,-71.290624,20.1,19N,256.4,0.2,54,10.2,mixedForest,tower,1600,Non-agricultural,2019-07-23T12:28Z,2019-07-23T12:28Z,HBP.2019.BART.01,"",,NEON.DOC.014037vK,2,0.1,0.2,N,N,,0000-0001-9529-4416,0000-0002-8951-4934,,,20211222T034724Z,RELEASE-2022
aaba8f36-7759-4a17-9764-990daee9ba96,BART_040.basePlot.hbp,D01,BART,BART_040,21,BART_040_083,WGS84,44.06576,-71.29199,20.1,19N,260.2,0.2,208,2.1,deciduousForest,tower,1600,Non-agricultural,2019-07-23T13:18Z,2019-07-23T13:18Z,HBP.2019.BART.01,"",,NEON.DOC.014037vK,2,0.1,0.2,N,N,,0000-0002-8951-4934,0000-0001-9529-4416,,,20211222T034724Z,RELEASE-2022
bca7ff39-ec2f-4462-9baa-3a4725307d79,BART_040.basePlot.hbp,D01,BART,BART_040,41,BART_040_907,WGS84,44.06576,-71.29199,20.1,19N,260.2,0.2,208,2.1,deciduousForest,tower,1600,Non-agricultural,2019-07-23T13:40Z,2019-07-23T13:40Z,HBP.2019.BART.01,HBP.BART040907.20190723,,NEON.DOC.014037vK,2,0.1,0.2,Y,N,,0000-0002-8951-4934,0000-0001-9529-4416,,,20211222T034724Z,RELEASE-2022
28b017b1-0452-41ab-8484-bc0781adc0f1,BART_047.basePlot.hbp,D01,BART,BART_047,41,BART_047_828,WGS84,44.064968,-71.290855,20.1,19N,262.9,0.2,98,2.6,deciduousForest,tower,1600,Non-agricultural,2019-07-23T14:33Z,2019-07-23T14:33Z,HBP.2019.BART.01,HBP.BART047828.20190723,,NEON.DOC.014037vK,2,0.1,0.2,Y,N,,0000-0001-9529-4416,0000-0002-8951-4934,,,20211222T034724Z,RELEASE-2022
f52bd2f0-aa76-44e7-abb3-ded4a195e370,BART_047.basePlot.hbp,D01,BART,BART_047,21,BART_047_039,WGS84,44.064968,-71.290855,20.1,19N,262.9,0.2,98,2.6,deciduousForest,tower,1600,Non-agricultural,2019-07-23T15:34Z,2019-07-23T15:34Z,HBP.2019.BART.01,HBP.BART047039.20190723,,NEON.DOC.014037vK,2,0.1,0.2,Y,N,,0000-0001-9529-4416,0000-0002-8951-4934,,,20211222T034724Z,RELEASE-2022
ba7378a1-a2b4-4575-9624-6300e03d4e8e,BART_070.basePlot.hbp,D01,BART,BART_070,41,BART_070_776,WGS84,44.064338,-71.28144,20.2,19N,251.3,0.3,233.4,3.2,mixedForest,tower,1600,Non-agricultural,2019-07-23T17:02Z,2019-07-23T17:02Z,HBP.2019.BART.01,"",,NEON.DOC.014037vK,2,0.1,0.2,N,"",,0000-0001-9529-4416,0000-0002-8951-4934,,,20211222T034724Z,RELEASE-2022
eaea23c1-3c1a-4484-800c-99f3f5dbb8c8,BART_070.basePlot.hbp,D01,BART,BART_070,39,BART_070_705,WGS84,44.064338,-71.28144,20.2,19N,251.3,0.3,233.4,3.2,mixedForest,tower,1600,Non-agricultural,2019-07-23T17:27Z,2019-07-23T17:27Z,HBP.2019.BART.01,HBP.BART070705.20190723,,NEON.DOC.014037vK,2,0.1,0.2,Y,N,,0000-0001-9529-4416,0000-0002-8951-4934,,,20211222T034724Z,RELEASE-2022
b4a8739d-4a47-4173-ae01-a0c29752871a,BART_041.basePlot.hbp,D01,BART,BART_041,23,BART_041_362,WGS84,44.065342,-71.28561,20.2,19N,260.9,0.4,228,6.6,deciduousForest,tower,1600,Non-agricultural,2019-07-23T18:31Z,2019-07-23T18:31Z,HBP.2019.BART.01,"",,NEON.DOC.014037vK,2,0.1,0.2,N,N,,0000-0002-8951-4934,0000-0001-9529-4416,,,20211222T034724Z,RELEASE-2022
3a7d09c9-0a43-4f59-8ca9-f5e6f7ffeab8,BART_041.basePlot.hbp,D01,BART,BART_041,39,BART_041_671,WGS84,44.065342,-71.28561,20.2,19N,260.9,0.4,228,6.6,deciduousForest,tower,1600,Non-agricultural,2019-07-23T18:47Z,2019-07-23T18:47Z,HBP.2019.BART.01,"",,NEON.DOC.014037vK,2,0.1,0.2,N,"",,0000-0002-8951-4934,0000-0001-9529-4416,,,20211222T034724Z,RELEASE-2022
eebe1d93-8455-4e71-ae16-aa98a60b4c46,BART_034.basePlot.hbp,D01,BART,BART_034,21,BART_034_047,WGS84,44.064284,-71.285608,20.2,19N,265.9,0.3,286,7.4,mixedForest,tower,1600,Non-agricultural,2019-07-23T19:04Z,2019-07-23T19:04Z,HBP.2019.BART.01,HBP.BART034047.20190723,,NEON.DOC.014037vK,2,0.1,0.2,Y,N,,0000-0001-9529-4416,0000-0002-8951-4934,,,20211222T034724Z,RELEASE-2022
688ebbb7-7543-4549-a00c-2c7fd0cb72dd,BART_034.basePlot.hbp,D01,BART,BART_034,41,BART_034_862,WGS84,44.064284,-71.285608,20.2,19N,265.9,0.3,286,7.4,mixedForest,tower,1600,Non-agricultural,2019-07-23T19:26Z,2019-07-23T19:26Z,HBP.2019.BART.01,HBP.BART034862.20190723,,NEON.DOC.014037vK,2,0.1,0.2,Y,N,,0000-0001-9529-4416,0000-0002-8951-4934,,,20211222T034724Z,RELEASE-2022
0aa666e0-7ae8-4e2f-b5df-cda59392ff05,BART_073.basePlot.hbp,D01,BART,BART_073,39,BART_073_607,WGS84,44.064774,-71.288616,20.1,19N,274.9,0.2,283,1.2,mixedForest,tower,1600,Non-agricultural,2019-07-23T19:47Z,2019-07-23T19:47Z,HBP.2019.BART.01,HBP.BART073607.20190723,,NEON.DOC.014037vK,2,0.1,0.2,Y,N,,0000-0001-9529-4416,0000-0002-8951-4934,,,20211222T034724Z,RELEASE-2022
71c7dc9a-9e2c-4248-a2f7-beb1b6742286,BART_073.basePlot.hbp,D01,BART,BART_073,23,BART_073_319,WGS84,44.064774,-71.288616,20.1,19N,274.9,0.2,283,1.2,mixedForest,tower,1600,Non-agricultural,2019-07-23T20:07Z,2019-07-23T20:07Z,HBP.2019.BART.01,HBP.BART073319.20190723,,NEON.DOC.014037vK,2,0.1,0.2,Y,N,,0000-0001-9529-4416,0000-0002-8951-4934,,,20211222T034724Z,RELEASE-2022
9c715529-6659-4371-9b88-093f51d0cbd0,BART_033.basePlot.hbp,D01,BART,BART_033,23,BART_033_251,WGS84,44.063198,-71.283663,20.2,19N,275.7,0.2,237,3.4,deciduousForest,tower,1600,Non-agricultural,2019-07-24T11:47Z,2019-07-24T11:47Z,HBP.2019.BART.01,"",,NEON.DOC.014037vK,2,0.1,0.2,N,"",,0000-0001-9529-4416,0000-0002-8951-4934,,,20211222T034724Z,RELEASE-2022
377777cb-fe29-4cb6-8a08-e5332269f62f,BART_033.basePlot.hbp,D01,BART,BART_033,41,BART_033_757,WGS84,44.063198,-71.283663,20.2,19N,275.7,0.2,237,3.4,deciduousForest,tower,1600,Non-agricultural,2019-07-24T12:00Z,2019-07-24T12:00Z,HBP.2019.BART.01,"",,NEON.DOC.014037vK,2,0.1,0.2,N,"",,0000-0001-9529-4416,0000-0002-8951-4934,,,20211222T034724Z,RELEASE-2022
d9edf4ec-a29d-486d-aafd-f886f6c05759,BART_036.basePlot.hbp,D01,BART,BART_036,21,BART_036_181,WGS84,44.062082,-71.285878,20.2,19N,291,0.2,236,1.7,deciduousForest,tower,1600,Non-agricultural,2019-07-24T12:10Z,2019-07-24T12:10Z,HBP.2019.BART.01,"",,NEON.DOC.014037vK,2,0.1,0.2,N,N,,0000-0002-8951-4934,0000-0001-9529-4416,,,20211222T034724Z,RELEASE-2022
0e1ef48f-98f0-4c72-937a-a2223c59040c,BART_036.basePlot.hbp,D01,BART,BART_036,41,BART_036_803,WGS84,44.062082,-71.285878,20.2,19N,291,0.2,236,1.7,deciduousForest,tower,1600,Non-agricultural,2019-07-24T12:25Z,2019-07-24T12:25Z,HBP.2019.BART.01,"",,NEON.DOC.014037vK,2,0.1,0.2,N,N,,0000-0002-8951-4934,0000-0001-9529-4416,,,20211222T034724Z,RELEASE-2022
c4af6515-d93c-49f6-a93d-7e45016a8c4b,BART_051.basePlot.hbp,D01,BART,BART_051,41,BART_051_870,WGS84,44.062847,-71.287742,20.2,19N,280.4,0.4,104,2.3,deciduousForest,tower,1600,Non-agricultural,2019-07-24T13:10Z,2019-07-24T13:10Z,HBP.2019.BART.01,"",,NEON.DOC.014037vK,2,0.1,0.2,N,N,,0000-0002-8951-4934,0000-0001-9529-4416,,,20211222T034724Z,RELEASE-2022
5934f7ed-2d35-4902-a4f6-ac4fdf763578,BART_051.basePlot.hbp,D01,BART,BART_051,39,BART_051_548,WGS84,44.062847,-71.287742,20.2,19N,280.4,0.4,104,2.3,deciduousForest,tower,1600,Non-agricultural,2019-07-24T13:28Z,2019-07-24T13:28Z,HBP.2019.BART.01,HBP.BART051548.20190724,,NEON.DOC.014037vK,2,0.1,0.2,Y,N,,0000-0002-8951-4934,0000-0001-9529-4416,,,20211222T034724Z,RELEASE-2022
f29109f5-9f2a-42f2-91c8-78f946b73b08,BART_039.basePlot.hbp,D01,BART,BART_039,39,BART_039_674,WGS84,44.063682,-71.288951,20.3,19N,270.8,0.5,118,2.9,deciduousForest,tower,1600,Non-agricultural,2019-07-24T13:55Z,2019-07-24T13:55Z,HBP.2019.BART.01,"",,NEON.DOC.014037vK,2,0.1,0.2,N,"",,0000-0001-9529-4416,0000-0002-8951-4934,,,20211222T034724Z,RELEASE-2022
a1af0cf9-b592-4ae8-bcba-5f9af8424691,BART_039.basePlot.hbp,D01,BART,BART_039,41,BART_039_776,WGS84,44.063682,-71.288951,20.3,19N,270.8,0.5,118,2.9,deciduousForest,tower,1600,Non-agricultural,2019-07-24T14:10Z,2019-07-24T14:10Z,HBP.2019.BART.01,HBP.BART039776.20190724,,NEON.DOC.014037vK,2,0.1,0.2,Y,N,,0000-0001-9529-4416,0000-0002-8951-4934,,,20211222T034724Z,RELEASE-2022
23c852d5-1a7d-4a5c-baf0-7730a63ad523,BART_050.basePlot.hbp,D01,BART,BART_050,21,BART_050_203,WGS84,44.06151,-71.28769,20.2,19N,287.7,0.3,98,2.7,mixedForest,tower,1600,Non-agricultural,2019-07-24T14:57Z,2019-07-24T14:57Z,HBP.2019.BART.01,HBP.BART050203.20190724,,NEON.DOC.014037vK,2,0.1,0.2,Y,N,,0000-0002-8951-4934,0000-0001-9529-4416,,,20211222T034724Z,RELEASE-2022
3b0e6b66-ee52-48a8-b5af-5d996f7037f5,BART_050.basePlot.hbp,D01,BART,BART_050,41,BART_050_862,WGS84,44.06151,-71.28769,20.2,19N,287.7,0.3,98,2.7,mixedForest,tower,1600,Non-agricultural,2019-07-24T15:27Z,2019-07-24T15:27Z,HBP.2019.BART.01,HBP.BART050862.20190724,,NEON.DOC.014037vK,2,0.1,0.2,Y,N,,0000-0002-8951-4934,0000-0001-9529-4416,,,20211222T034724Z,RELEASE-2022
26d27a9b-6419-40a9-8b5e-c3094534f2ca,BART_072.basePlot.hbp,D01,BART,BART_072,21,BART_072_144,WGS84,44.060735,-71.286187,20.3,19N,295.9,0.5,304,2.3,deciduousForest,tower,1600,Non-agricultural,2019-07-24T16:04Z,2019-07-24T16:04Z,HBP.2019.BART.01,"",,NEON.DOC.014037vK,2,0.1,0.2,N,"",,0000-0002-8951-4934,0000-0001-9529-4416,,,20211222T034724Z,RELEASE-2022
3ce70a60-8768-4105-9dfb-d598acee4801,BART_072.basePlot.hbp,D01,BART,BART_072,39,BART_072_672,WGS84,44.060735,-71.286187,20.3,19N,295.9,0.5,304,2.3,deciduousForest,tower,1600,Non-agricultural,2019-07-24T16:28Z,2019-07-24T16:28Z,HBP.2019.BART.01,"",,NEON.DOC.014037vK,2,0.1,0.2,N,N,,0000-0002-8951-4934,0000-0001-9529-4416,,,20211222T034724Z,RELEASE-2022
e8e89f55-df54-4e70-8828-ebe9a4e4da36,BART_046.basePlot.hbp,D01,BART,BART_046,39,BART_046_552,WGS84,44.059946,-71.285408,20.2,19N,303,0.3,80,1.7,deciduousForest,tower,1600,Non-agricultural,2019-07-24T17:19Z,2019-07-24T17:19Z,HBP.2019.BART.01,HBP.BART046552.20190724,,NEON.DOC.014037vK,2,0.1,0.2,Y,N,,0000-0001-9529-4416,0000-0002-8951-4934,,,20211222T034724Z,RELEASE-2022
4d53fa2d-0358-4f26-9fb6-c530d4e9fb93,BART_046.basePlot.hbp,D01,BART,BART_046,41,BART_046_825,WGS84,44.059946,-71.285408,20.2,19N,303,0.3,80,1.7,deciduousForest,tower,1600,Non-agricultural,2019-07-24T17:34Z,2019-07-24T17:34Z,HBP.2019.BART.01,"",,NEON.DOC.014037vK,2,0.1,0.2,N,N,,0000-0001-9529-4416,0000-0002-8951-4934,,,20211222T034724Z,RELEASE-2022
9eb40d60-ad55-4634-b180-1aee30bd9b7e,BART_074.basePlot.hbp,D01,BART,BART_074,39,BART_074_553,WGS84,44.060251,-71.2832,20.1,19N,311.2,0.2,10,2.9,mixedForest,tower,1600,Non-agricultural,2019-07-24T18:17Z,2019-07-24T18:17Z,HBP.2019.BART.01,"",,NEON.DOC.014037vK,2,0.1,0.2,N,"",,0000-0001-9529-4416,0000-0002-8951-4934,,,20211222T034724Z,RELEASE-2022
13c0593d-7aee-403e-9683-dc697f10357d,BART_074.basePlot.hbp,D01,BART,BART_074,41,BART_074_866,WGS84,44.060251,-71.2832,20.1,19N,311.2,0.2,10,2.9,mixedForest,tower,1600,Non-agricultural,2019-07-24T18:25Z,2019-07-24T18:25Z,HBP.2019.BART.01,"",,NEON.DOC.014037vK,2,0.1,0.2,N,"",,0000-0001-9529-4416,0000-0002-8951-4934,,,20211222T034724Z,RELEASE-2022
45e8240c-1ba3-4949-998c-ce3cec0e560a,BART_044.basePlot.hbp,D01,BART,BART_044,23,BART_044_307,WGS84,44.061036,-71.284327,20.1,19N,303.1,0.2,151,1.4,deciduousForest,tower,1600,Non-agricultural,2019-07-24T18:40Z,2019-07-24T18:40Z,HBP.2019.BART.01,"",,NEON.DOC.014037vK,2,0.1,0.2,N,"",,0000-0002-8951-4934,0000-0001-9529-4416,,,20211222T034724Z,RELEASE-2022
31cf13e4-d212-4191-9c0f-8b160d9125eb,BART_044.basePlot.hbp,D01,BART,BART_044,39,BART_044_658,WGS84,44.061036,-71.284327,20.1,19N,303.1,0.2,151,1.4,deciduousForest,tower,1600,Non-agricultural,2019-07-24T18:50Z,2019-07-24T18:50Z,HBP.2019.BART.01,"",,NEON.DOC.014037vK,2,0.1,0.2,N,"",,0000-0002-8951-4934,0000-0001-9529-4416,,,20211222T034724Z,RELEASE-2022
6fcea122-6555-4447-a5c5-048b9ee96a24,BART_037.basePlot.hbp,D01,BART,BART_037,21,BART_037_073,WGS84,44.061598,-71.283244,20.2,19N,290.6,0.2,211,3.2,deciduousForest,tower,1600,Non-agricultural,2019-07-24T19:06Z,2019-07-24T19:06Z,HBP.2019.BART.01,"",,NEON.DOC.014037vK,2,0.1,0.2,N,"",,0000-0002-8951-4934,0000-0001-9529-4416,,,20211222T034724Z,RELEASE-2022
39a96a3c-75d7-4395-b7f8-40ecdd04a581,BART_037.basePlot.hbp,D01,BART,BART_037,41,BART_037_907,WGS84,44.061598,-71.283244,20.2,19N,290.6,0.2,211,3.2,deciduousForest,tower,1600,Non-agricultural,2019-07-24T19:37Z,2019-07-24T19:37Z,HBP.2019.BART.01,HBP.BART037907.20190724,,NEON.DOC.014037vK,2,0.1,0.2,Y,N,,0000-0001-9529-4416,0000-0002-8951-4934,,,20211222T034724Z,RELEASE-2022
40ba3d6c-2ca9-4cd7-a6fe-0fa9b0980627,BART_042.basePlot.hbp,D01,BART,BART_042,41,BART_042_819,WGS84,44.060194,-71.288052,20.2,19N,288.3,0.2,201,1.7,deciduousForest,tower,1600,Non-agricultural,2019-07-25T11:27Z,2019-07-25T11:27Z,HBP.2019.BART.01,HBP.BART042819.20190725,,NEON.DOC.014037vK,2,0.1,0.2,Y,N,,0000-0001-9529-4416,0000-0002-8951-4934,,,20211222T034724Z,RELEASE-2022
900ef505-688d-4b5a-a130-14afc0d121ef,BART_042.basePlot.hbp,D01,BART,BART_042,39,BART_042_556,WGS84,44.060194,-71.288052,20.2,19N,288.3,0.2,201,1.7,deciduousForest,tower,1600,Non-agricultural,2019-07-25T11:27Z,2019-07-25T11:27Z,HBP.2019.BART.01,HBP.BART042556.20190725,,NEON.DOC.014037vK,2,0.1,0.2,Y,N,,0000-0001-9529-4416,0000-0002-8951-4934,,,20211222T034724Z,RELEASE-2022
493999b3-2ba2-4c32-b269-2959f89fc140,BART_075.basePlot.hbp,D01,BART,BART_075,23,BART_075_252,WGS84,44.059141,-71.286492,20.3,19N,297,0.4,328,2.9,mixedForest,tower,1600,Non-agricultural,2019-07-25T11:39Z,2019-07-25T11:39Z,HBP.2019.BART.01,"",,NEON.DOC.014037vK,2,0.1,0.2,N,"",,0000-0002-8951-4934,0000-0001-9529-4416,,,20211222T034724Z,RELEASE-2022
